iso,year,animal_em,drought_em,earthquake_em,epidemic_em,extremetemp_em,flood_em,fog_em,impact_em,insect_em,landslide_em,massmove_em,storm_em,volcano_em,wildfire_em,totaldeaths,totaldisasters,totaldamage
IRQ,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1,0
IRQ,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IRQ,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IRQ,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IRQ,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IRQ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,2006,0,0,0,1,0,2,0,0,0,0,0,0,0,0,22,3,1300
IRQ,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,1,0
IRQ,2008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,2,0
IRQ,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
IRQ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
IRQ,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
IRQ,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0
IRQ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,2015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,58,2,0
IRQ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24700
ISL,1974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0
ISL,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ISL,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0
ISL,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISL,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ISL,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1995,0,0,0,0,0,0,0,0,0,2,0,0,0,0,34,2,5789
ISL,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16500
ISL,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,24000
ISL,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISL,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1970,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0
ISR,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ISR,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0
ISR,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,550000
ISR,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,45000
ISR,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,40000
ISR,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ISR,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75000
ISR,2000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,15,3,2750
ISR,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,1,46,2,270000
ISR,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0
ISR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ISR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,520000
ISR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2500,1,0
ITA,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,1,0
ITA,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75000,1,116000
ITA,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29980,1,60000
ITA,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ITA,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,1,0
ITA,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1930,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1883,1,0
ITA,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0
ITA,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
ITA,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1948,0,0,0,0,0,0,0,0,0,1,0,1,0,0,105,2,0
ITA,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1951,0,0,0,0,0,2,0,0,0,0,0,0,0,0,163,2,300000
ITA,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,1,0
ITA,1954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,297,1,0
ITA,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1960,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0
ITA,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
