iso,year,meantmp,meanpre,meantmx,meanwet,sdtmp,sdpre,sdtmx,sdwet,nation,longrunmean_tmp,longrunsd_tmp,longrunmean_pre,longrunsd_pre,longrunmean_tmx,longrunsd_tmx,longrunmean_wet,longrunsd_wet,dev_tmp,dev_pre,dev_tmx,dev_wet,ano_tmp,ano_pre,ano_tmx,ano_wet
MHL,1980,27.674999237060547,226.34165954589844,30.566667556762695,18.524999618530273,0.2005673497915268,84.09662628173828,0.35505035519599915,3.059448719024658,115,27.506771087646484,0.2155729979276657,225.49874877929688,22.277421951293945,30.176040649414062,0.28495553135871887,18.550312042236328,0.9436527490615845,0.17035675048828125,0.85357666015625,0.3955707550048828,-0.025632858276367188,0.7902508974075317,0.038315773010253906,1.3881841897964478,-0.027163444086909294
MHL,1981,27.633333206176758,199.40834045410156,30.46666717529297,17.59166717529297,0.22292813658714294,88.82772064208984,0.32566919922828674,4.592574596405029,115,27.508333206176758,0.21468248963356018,225.17665100097656,22.326749801635742,30.179630279541016,0.28500425815582275,18.538476943969727,0.9437664747238159,0.12656211853027344,-26.090408325195312,0.29062652587890625,-0.9586448669433594,0.589531660079956,-1.1685717105865479,1.0197269916534424,-1.0157649517059326
MHL,1982,27.53333282470703,232.19166564941406,30.375,19.075000762939453,0.25346091389656067,94.609222412109375,0.4287933111190796,3.1334340572357178,115,27.508638381958008,0.21337103843688965,225.26219177246094,22.202022552490234,30.1820125579834,0.2840600311756134,18.545021057128906,0.9397922158241272,0.024999618530273438,7.0150146484375,0.19536972045898438,0.5365238189697266,0.11716500669717789,0.31596285104751587,0.6877761483192444,0.5708962082862854
MHL,1983,27.616666793823242,158.27499389648438,30.566667556762695,13.783332824707031,0.4427869915962219,121.47970581054688,0.503322422504425,5.398456573486328,115,27.509939193725586,0.2123972475528717,224.4551239013672,23.259021759033203,30.1866455078125,0.28546229004859924,18.48764991760254,1.0703341960906982,0.10802841186523438,-66.98719787597656,0.3846549987792969,-4.761688232421875,0.5086149573326111,-2.880052328109741,1.3474810123443604,-4.44878625869751
MHL,1984,27.625,169.26666259765625,30.608333587646484,16.600000381469727,0.21373319625854492,87.24737548828125,0.24664396047592163,5.825804710388184,115,27.511310577392578,0.21148681640625,223.79811096191406,23.88981819152832,30.191665649414062,0.2874436378479004,18.465177536010742,1.0836198329925537,0.11506080627441406,-55.18846130371094,0.4216880798339844,-1.8876495361328125,0.5440566539764404,-2.3101248741149902,1.4670287370681763,-1.7419850826263428
MHL,1985,27.491666793823242,234.5833282470703,30.566665649414062,19.516666412353516,0.2609715163707733,67.01517486572266,0.3200380206108093,3.3217830657958984,115,27.511077880859375,0.21023498475551605,223.9250030517578,23.775985717773438,30.196077346801758,0.2886080741882324,18.477548599243164,1.0831714868545532,-0.019643783569335938,10.78521728515625,0.375,1.0514888763427734,-0.09343726933002472,0.4536180794239044,1.2993398904800415,0.9707501530647278
MHL,1986,27.649999618530273,271.1916809082031,30.741666793823242,20.375,0.2812308371067047,88.76152801513672,0.38009169697761536,3.2613790035247803,115,27.512693405151367,0.20953084528446198,224.474609375,24.179025650024414,30.202423095703125,0.2928752899169922,18.49961280822754,1.09604811668396,0.13892173767089844,47.26667785644531,0.5455894470214844,1.897451400756836,0.6630132794380188,1.9548628330230713,1.8628729581832886,1.7311753034591675
MHL,1987,27.683334350585938,208.4583282470703,30.683332443237305,18.024999618530273,0.35887032747268677,87.8888931274414,0.5166910886764526,2.9927563667297363,115,27.51465606689453,0.20911088585853577,224.29051208496094,24.099292755126953,30.207950592041016,0.29569724202156067,18.494157791137695,1.0908445119857788,0.1706409454345703,-16.016281127929688,0.4809093475341797,-0.4746131896972656,0.8160309195518494,-0.6645954847335815,1.6263571977615356,-0.4350878596305847
MHL,1988,27.625,198.4666748046875,30.65833282470703,17.516666412353516,0.2864357829093933,93.98957061767578,0.3449857532978058,4.161038875579834,115,27.51590919494629,0.20823810994625092,223.9970703125,24.118009567260742,30.21306800842285,0.29788738489151,18.483049392700195,1.089551329612732,0.11034393310546875,-25.823837280273438,0.4503822326660156,-0.9774913787841797,0.5298931002616882,-1.0707284212112427,1.5119211673736572,-0.8971503973007202
MHL,1989,27.54166603088379,215.1750030517578,30.625,18.516666412353516,0.2429303228855133,75.07003021240234,0.3387811779975891,2.5401620864868164,115,27.516199111938477,0.20706956088542938,223.89793395996094,23.998809814453125,30.217697143554688,0.2993912696838379,18.483427047729492,1.0833488702774048,0.0257568359375,-8.8220672607421875,0.41193199157714844,0.03361701965332031,0.12438736110925674,-0.3676043748855591,1.3758984804153442,0.031030649319291115
